order_id,customer_id,seller_id,order_date,approved_date,ship_date,delivered_date,estimated_delivery,product_category,payment_type,payment_installments,price,freight_value,order_qty,total_value,review_score,customer_state,on_time_delivery,delivery_days
ORD102041,CUST11420,SELL3848,2017-06-21,2017-06-21 05:00:00,2017-06-24,2017-07-22,2017-07-29,home_appliances,credit_card,2,37.8,8.92,1,46.72,5.0,RJ,1,28
ORD102042,CUST18680,SELL1279,2016-12-25,2016-12-25 01:00:00,2016-12-27,2017-01-22,2017-01-29,sports,credit_card,10,113.6,25.25,1,138.85,5.0,CE,1,26
ORD102043,CUST11911,SELL3549,2018-01-17,2018-01-17 12:00:00,2018-01-21,2018-02-14,2018-02-12,books,credit_card,4,277.07,50.38,1,327.45,4.0,SP,0,24
ORD102044,CUST92604,SELL3649,2017-08-29,2017-08-29 21:00:00,2017-08-31,2017-09-20,2017-09-19,home_appliances,credit_card,3,37.28,3.26,2,77.82,4.0,SP,0,20
ORD102045,CUST97267,SELL4171,2018-01-11,2018-01-11 19:00:00,2018-01-15,2018-01-26,2018-01-29,home_appliances,credit_card,2,193.99,34.02,1,228.01,5.0,SP,1,11
ORD102046,CUST82546,SELL2725,2018-03-07,2018-03-07 01:00:00,2018-03-11,2018-03-27,2018-03-25,clothing,credit_card,1,56.3,12.58,1,68.88,5.0,RS,0,16
ORD102047,CUST74063,SELL4469,2017-04-10,2017-04-10 02:00:00,2017-04-13,2017-05-03,2017-05-03,beauty,credit_card,2,317.99,82.11,1,400.1,5.0,MG,1,20
ORD102048,CUST36736,SELL1845,2017-04-06,2017-04-06 16:00:00,2017-04-09,2017-04-29,2017-04-28,home_appliances,boleto,2,56.54,10.05,4,236.21,5.0,SP,0,20
ORD102049,CUST32064,SELL3073,2017-01-28,2017-01-28 04:00:00,2017-01-30,2017-02-15,2017-03-09,electronics,credit_card,2,72.26,20.1,1,92.36,5.0,SP,1,16
ORD102050,CUST98454,SELL2823,2017-08-05,2017-08-05 02:00:00,2017-08-07,2017-08-26,2017-08-31,clothing,credit_card,6,143.71,37.31,1,181.02,5.0,PE,1,19
ORD102051,CUST10177,SELL3819,2017-11-09,2017-11-09 01:00:00,2017-11-11,2017-11-18,2017-12-07,books,credit_card,3,104.75,16.25,3,330.5,4.0,MG,1,7
ORD102052,CUST27050,SELL1441,2018-06-02,2018-06-02 22:00:00,2018-06-07,2018-07-01,2018-06-18,home_appliances,credit_card,1,170.52,30.65,3,542.21,5.0,SP,0,24
ORD102053,CUST51404,SELL3826,2016-12-12,2016-12-12 10:00:00,2016-12-17,2017-01-14,2016-12-30,clothing,credit_card,1,139.85,41.73,1,181.58,5.0,RS,0,28
ORD102054,CUST37635,SELL3469,2018-05-26,2018-05-26 09:00:00,2018-05-31,2018-06-20,2018-06-25,beauty,credit_card,2,41.89,2.37,2,86.15,2.0,MT,1,20
ORD102055,CUST55914,SELL2571,2018-05-08,2018-05-08 18:00:00,2018-05-09,2018-05-27,2018-05-27,home_appliances,boleto,1,233.54,46.78,1,280.32,5.0,SP,1,18
ORD102056,CUST71607,SELL2520,2017-07-04,2017-07-04 12:00:00,2017-07-09,2017-07-23,2017-07-21,health,credit_card,10,27.26,7.69,2,62.21,5.0,RJ,0,14
ORD102057,CUST59438,SELL4989,2018-08-04,2018-08-04 09:00:00,2018-08-09,2018-08-13,2018-09-12,health,credit_card,3,89.42,8.66,1,98.08,5.0,SP,1,4
ORD102058,CUST18587,SELL3999,2017-03-17,2017-03-17 09:00:00,2017-03-21,2017-03-27,2017-04-11,sports,voucher,4,58.92,4.32,1,63.24,5.0,SP,1,6
ORD102059,CUST79451,SELL2825,2017-03-08,2017-03-08 19:00:00,2017-03-11,2017-04-05,2017-04-14,computers,credit_card,2,44.36,3.16,1,47.52,5.0,MG,1,25
ORD102060,CUST46299,SELL4704,2017-11-07,2017-11-07 08:00:00,2017-11-10,2017-11-21,2017-12-15,books,credit_card,1,37.08,7.66,1,44.74,5.0,CE,1,11
ORD102061,CUST46869,SELL4475,2017-05-31,2017-05-31 01:00:00,2017-06-01,2017-06-08,2017-06-12,electronics,credit_card,2,29.52,4.61,2,63.65,5.0,SP,1,7
ORD102062,CUST21129,SELL2691,2016-11-11,2016-11-11 06:00:00,2016-11-13,2016-11-18,2016-12-20,clothing,credit_card,1,39.38,3.72,1,43.1,5.0,RJ,1,5
ORD102063,CUST81704,SELL4156,2018-08-16,2018-08-17 00:00:00,2018-08-18,2018-09-15,2018-09-19,toys,credit_card,1,159.65,31.42,1,191.07,5.0,MG,1,28
ORD102064,CUST68586,SELL2356,2018-01-14,2018-01-14 10:00:00,2018-01-16,2018-02-04,2018-01-30,toys,credit_card,1,19.57,5.82,2,44.96,5.0,SC,0,19
ORD102065,CUST52639,SELL4563,2018-07-29,2018-07-29 02:00:00,2018-08-02,2018-08-17,2018-08-17,clothing,credit_card,1,227.59,25.53,2,480.71,4.0,GO,1,15
ORD102066,CUST67448,SELL2540,2017-01-10,2017-01-10 18:00:00,2017-01-14,2017-02-09,2017-02-09,home_appliances,credit_card,1,36.99,7.81,1,44.8,5.0,PR,1,26
ORD102067,CUST87413,SELL2164,2018-04-10,2018-04-10 23:00:00,2018-04-15,2018-05-10,2018-05-22,furniture,credit_card,3,36.77,9.73,1,46.5,1.0,RJ,1,25
ORD102068,CUST46685,SELL4623,2018-03-27,2018-03-27 19:00:00,2018-03-29,2018-04-19,2018-04-26,health,debit_card,1,101.11,25.14,3,328.47,5.0,MS,1,21
ORD102069,CUST47628,SELL3592,2018-07-04,2018-07-04 09:00:00,2018-07-06,2018-07-09,2018-07-31,home_appliances,credit_card,2,15.07,3.59,1,18.66,4.0,SC,1,3
ORD102070,CUST68940,SELL2651,2018-07-25,2018-07-25 03:00:00,2018-07-28,2018-08-08,2018-08-26,sports,boleto,2,,4.41,2,67.01,5.0,SC,1,11
ORD102071,CUST52853,SELL3444,2017-11-27,2017-11-27 11:00:00,2017-12-02,2018-01-01,2018-01-07,sports,credit_card,4,38.29,8.13,2,84.71,3.0,SP,1,30
ORD102072,CUST91578,SELL1856,2017-08-17,2017-08-17 07:00:00,2017-08-18,2017-09-10,2017-08-30,clothing,credit_card,3,126.77,17.57,3,397.88,4.0,SP,0,23
ORD102073,CUST84396,SELL2634,2017-06-26,2017-06-26 17:00:00,2017-06-30,2017-07-15,2017-07-23,electronics,boleto,2,33.63,9.06,1,42.69,5.0,SP,1,15
ORD102074,CUST71337,SELL2505,2018-07-06,2018-07-06 23:00:00,2018-07-07,2018-07-21,2018-08-13,electronics,credit_card,1,49.48,5.33,1,54.81,5.0,SP,1,14
ORD102075,CUST25689,SELL1651,2017-07-15,2017-07-15 12:00:00,2017-07-18,2017-07-25,2017-08-06,beauty,credit_card,2,17.5,3.51,1,21.01,3.0,RJ,1,7
ORD102076,CUST69534,SELL3033,2017-01-23,2017-01-23 15:00:00,2017-01-25,2017-02-18,2017-02-20,home_appliances,credit_card,1,73.36,18.86,1,92.22,5.0,MG,1,24
ORD102077,CUST44722,SELL3412,2017-04-27,2017-04-27 22:00:00,2017-04-28,2017-05-26,2017-05-17,beauty,credit_card,3,31.96,7.49,1,39.45,5.0,GO,0,28
ORD102078,CUST50448,SELL4521,2016-12-16,2016-12-16 22:00:00,2016-12-17,2017-01-08,2017-01-26,clothing,credit_card,1,169.99,34.21,2,374.19,5.0,SP,1,22
ORD102079,CUST28598,SELL1127,2018-01-20,2018-01-20 15:00:00,2018-01-25,2018-01-31,2018-02-17,books,voucher,4,75.99,14.83,1,90.82,4.0,SP,1,6
ORD102080,CUST54646,SELL4646,2016-10-28,2016-10-29 00:00:00,2016-10-31,2016-11-14,2016-12-02,books,credit_card,3,168.05,18.84,1,186.89,4.0,SP,1,14
ORD102081,CUST12260,SELL3395,2018-04-07,2018-04-07 12:00:00,2018-04-12,2018-04-27,2018-05-19,automotive,credit_card,2,23.42,3.31,1,26.73,3.0,PE,1,15
ORD102082,CUST62568,SELL2232,2017-10-24,2017-10-24 03:00:00,2017-10-27,2017-11-12,2017-11-11,sports,credit_card,4,209.69,33.27,2,452.65,3.0,DF,0,16
ORD102083,CUST68265,SELL1222,2017-01-19,2017-01-19 14:00:00,2017-01-20,2017-02-15,2017-02-01,beauty,credit_card,1,401.13,45.17,1,446.3,4.0,SP,0,26
ORD102084,CUST35040,SELL1772,2017-06-27,2017-06-27 06:00:00,2017-06-28,2017-07-08,2017-08-03,clothing,credit_card,4,23.7,3.78,1,27.48,2.0,SP,1,10
ORD102085,CUST22683,SELL1326,2017-12-28,2017-12-28 20:00:00,2018-01-02,2018-01-30,2018-01-16,beauty,credit_card,1,117.21,23.24,1,140.45,5.0,SP,0,28
ORD102086,CUST84818,SELL3611,2017-09-17,2017-09-17 04:00:00,2017-09-18,2017-10-11,2017-10-22,sports,voucher,3,24.0,6.06,4,102.06,4.0,SC,1,23
ORD102087,CUST39931,SELL3088,2018-01-19,2018-01-19 04:00:00,2018-01-24,2018-02-19,2018-02-10,electronics,credit_card,1,6.43,1.84,1,8.27,4.0,BA,0,26
ORD102088,CUST17109,SELL3293,2018-06-08,2018-06-09 00:00:00,2018-06-10,2018-07-10,2018-07-08,books,voucher,2,161.01,32.74,1,193.75,5.0,SP,0,30
ORD102089,CUST50584,SELL1489,2017-12-11,2017-12-11 18:00:00,2017-12-16,2017-12-31,2018-01-13,beauty,debit_card,2,11.35,2.34,1,13.69,5.0,SP,1,15
ORD102090,CUST46002,SELL4976,2018-01-02,2018-01-02 12:00:00,2018-01-06,2018-01-17,2018-01-25,sports,credit_card,1,7.49,2.02,2,17.0,3.0,MS,1,11
ORD102091,CUST83739,SELL1708,2017-07-20,2017-07-20 12:00:00,2017-07-24,2017-07-27,2017-08-29,beauty,credit_card,1,146.77,9.2,3,449.51,5.0,PR,1,3
ORD102092,CUST52989,SELL2564,2018-04-29,2018-04-29 23:00:00,2018-05-02,2018-05-22,2018-06-10,home_appliances,credit_card,2,45.98,2.32,2,94.28,5.0,MG,1,20
ORD102093,CUST80785,SELL2447,2016-10-11,2016-10-11 21:00:00,2016-10-14,2016-11-05,2016-11-06,automotive,boleto,4,42.13,6.1,1,48.23,5.0,RS,1,22
ORD102094,CUST58022,SELL3469,2018-06-10,2018-06-10 05:00:00,2018-06-13,2018-07-01,2018-07-14,clothing,credit_card,3,62.76,16.27,4,267.31,5.0,RJ,1,18
ORD102095,CUST76102,SELL4154,2017-03-05,2017-03-05 03:00:00,2017-03-09,2017-03-28,2017-04-15,beauty,credit_card,1,17.97,2.53,1,20.5,1.0,SP,1,19
ORD102096,CUST57002,SELL1503,2017-04-06,2017-04-06 10:00:00,2017-04-10,2017-05-10,2017-05-03,home_appliances,credit_card,1,20.08,4.35,1,24.43,5.0,SP,0,30
ORD102097,CUST32995,SELL2087,2017-11-16,2017-11-16 16:00:00,2017-11-18,2017-12-10,2017-12-16,toys,credit_card,3,102.01,25.88,1,127.89,3.0,PR,1,22
ORD102098,CUST20719,SELL2459,2018-05-23,2018-05-24 00:00:00,2018-05-25,2018-05-31,2018-07-04,toys,boleto,1,9.83,2.46,1,12.29,4.0,SP,1,6
ORD102099,CUST79944,SELL3722,2018-04-30,2018-04-30 02:00:00,2018-05-01,2018-05-07,2018-06-09,furniture,credit_card,4,16.84,1.75,1,18.59,5.0,SP,1,6
ORD102100,CUST12065,SELL2974,2017-04-30,2017-04-30 21:00:00,2017-05-03,2017-05-31,2017-05-13,books,credit_card,1,574.73,157.36,3,1881.55,3.0,PR,0,28
ORD102101,CUST12334,SELL3607,2018-06-26,2018-06-26 00:00:00,2018-06-28,2018-07-02,2018-07-24,electronics,boleto,1,89.37,12.24,1,101.61,1.0,PR,1,4
ORD102102,CUST59829,SELL3930,2018-05-22,2018-05-22 19:00:00,2018-05-23,2018-06-05,2018-06-09,electronics,credit_card,1,63.47,6.86,2,133.8,5.0,SP,1,13
ORD102103,CUST56736,SELL1891,2018-02-19,2018-02-19 13:00:00,2018-02-20,2018-03-12,2018-03-29,beauty,credit_card,1,5.0,0.62,3,15.62,5.0,RS,1,20
ORD102104,CUST28480,SELL1224,2017-06-03,2017-06-04 00:00:00,2017-06-06,2017-06-14,2017-06-22,clothing,credit_card,2,30.45,5.09,1,35.54,5.0,GO,1,8
ORD102105,CUST47759,SELL2841,2018-05-16,2018-05-16 09:00:00,2018-05-19,2018-05-23,2018-06-15,home_appliances,voucher,3,24.21,7.12,1,31.33,4.0,SP,1,4
ORD102106,CUST32785,SELL2270,2017-05-13,2017-05-13 04:00:00,2017-05-15,2017-05-21,2017-06-10,automotive,credit_card,1,117.03,15.37,1,132.4,4.0,RS,1,6
ORD102107,CUST24736,SELL3349,2016-10-23,2016-10-23 06:00:00,2016-10-25,2016-11-14,2016-11-29,sports,credit_card,2,12.24,2.94,1,15.18,5.0,BA,1,20
ORD102108,CUST43801,SELL4865,2018-03-17,2018-03-17 09:00:00,2018-03-19,2018-04-07,2018-04-06,books,credit_card,1,203.13,51.86,2,458.12,5.0,AM,0,19
ORD102109,CUST16846,SELL3202,2016-12-22,2016-12-22 05:00:00,2016-12-24,2016-12-28,2017-01-22,home_appliances,credit_card,6,14.72,2.26,1,16.98,5.0,MG,1,4
ORD102110,CUST53210,SELL3495,2018-02-05,2018-02-05 11:00:00,2018-02-07,2018-02-24,2018-03-14,clothing,boleto,1,65.08,15.97,4,276.29,5.0,MG,1,17
ORD102111,CUST26008,SELL2807,2016-11-23,2016-11-23 20:00:00,2016-11-26,2016-12-10,2016-12-26,beauty,credit_card,2,23.72,6.04,1,29.76,4.0,SP,1,14
ORD102112,CUST17081,SELL2232,2017-11-20,2017-11-20 17:00:00,2017-11-21,2017-11-24,2017-12-31,electronics,credit_card,1,59.99,9.48,1,69.47,5.0,RJ,1,3
ORD102113,CUST70476,SELL2540,2018-08-06,2018-08-06 11:00:00,2018-08-07,2018-08-20,2018-09-10,health,credit_card,1,39.37,9.72,1,49.09,5.0,SC,1,13
ORD102114,CUST45353,SELL4909,2017-12-17,2017-12-17 14:00:00,2017-12-18,2018-01-06,2018-01-17,health,credit_card,1,58.52,13.22,1,71.74,5.0,SP,1,19
ORD102115,CUST92759,SELL3785,2017-12-23,2017-12-23 07:00:00,2017-12-26,2018-01-18,2018-01-16,sports,boleto,1,100.62,28.85,1,129.47,4.0,RJ,0,23
ORD102116,CUST13096,SELL3320,2018-06-23,2018-06-23 02:00:00,2018-06-25,2018-07-09,2018-07-25,sports,credit_card,1,28.73,7.23,1,35.96,4.0,AM,1,14
ORD102117,CUST50792,SELL2573,2018-05-10,2018-05-10 11:00:00,2018-05-15,2018-05-31,2018-05-28,beauty,credit_card,8,16.24,2.9,1,19.14,1.0,SP,0,16
ORD102118,CUST72802,SELL4059,2017-05-19,2017-05-19 02:00:00,2017-05-23,2017-05-28,2017-06-03,beauty,boleto,1,96.75,8.32,2,201.82,5.0,SP,1,5
ORD102119,CUST85888,SELL3508,2018-08-29,2018-08-29 14:00:00,2018-09-03,2018-09-27,2018-10-10,furniture,credit_card,1,172.89,16.99,2,362.77,5.0,MS,1,24
ORD102120,CUST61471,SELL3192,2017-12-24,2017-12-24 21:00:00,2017-12-27,2018-01-10,2018-01-30,computers,credit_card,1,137.45,15.45,1,152.9,3.0,SC,1,14
ORD102121,CUST26343,SELL4306,2018-03-26,2018-03-26 19:00:00,2018-03-31,2018-04-13,2018-04-12,beauty,credit_card,8,338.94,71.03,1,409.97,5.0,SP,0,13
ORD102122,CUST62544,SELL3471,2018-03-31,2018-03-31 18:00:00,2018-04-05,2018-04-30,2018-05-12,beauty,debit_card,4,17.5,2.17,2,37.17,5.0,RS,1,25
ORD102123,CUST45847,SELL3939,2018-07-24,2018-07-24 20:00:00,2018-07-27,2018-08-10,2018-08-21,home_appliances,boleto,2,8.36,0.79,2,17.51,5.0,RJ,1,14
ORD102124,CUST91967,SELL3078,2016-12-17,2016-12-17 08:00:00,2016-12-21,2016-12-24,2017-01-12,clothing,credit_card,1,63.98,4.74,1,68.72,5.0,SP,1,3
ORD102125,CUST10807,SELL1833,2017-08-29,2017-08-29 06:00:00,2017-08-31,2017-09-18,2017-09-22,home_appliances,credit_card,2,414.98,103.28,1,518.26,4.0,RJ,1,18
ORD102126,CUST10749,SELL3878,2017-03-20,2017-03-20 02:00:00,2017-03-24,2017-04-21,2017-04-28,beauty,credit_card,1,95.29,5.22,2,195.8,5.0,MS,1,28
ORD102127,CUST96364,SELL3723,2017-12-27,2017-12-27 06:00:00,2017-12-31,2018-01-22,2018-02-03,toys,credit_card,1,13.57,1.11,1,14.68,3.0,ES,1,22
ORD102128,CUST35423,SELL4123,2017-01-05,2017-01-05 16:00:00,2017-01-09,2017-01-12,2017-01-29,health,boleto,1,112.24,19.16,5,580.36,5.0,RS,1,3
ORD102129,CUST42317,SELL1241,2018-03-31,2018-03-31 03:00:00,2018-04-03,2018-04-22,2018-05-09,food,credit_card,6,67.82,19.98,1,87.8,4.0,DF,1,19
ORD102130,CUST80162,SELL4894,2017-07-17,2017-07-17 16:00:00,2017-07-22,2017-08-13,2017-08-08,sports,credit_card,4,255.66,49.71,2,561.03,1.0,SP,0,22
ORD102131,CUST26699,SELL1948,2016-12-09,2016-12-09 14:00:00,2016-12-12,2016-12-17,2017-01-19,electronics,boleto,2,1351.9,119.53,4,5527.13,5.0,MG,1,5
ORD102132,CUST53706,SELL2107,2017-11-05,2017-11-05 11:00:00,2017-11-10,2017-11-23,2017-11-25,electronics,credit_card,4,388.9,66.85,2,844.65,4.0,BA,1,13
ORD102133,CUST30880,SELL1995,2018-06-06,2018-06-06 04:00:00,2018-06-11,2018-06-25,2018-07-10,health,credit_card,10,100.56,25.47,1,126.03,5.0,RS,1,14
ORD102134,CUST69907,SELL2550,2017-06-02,2017-06-02 05:00:00,2017-06-04,2017-06-12,2017-06-24,furniture,boleto,4,31.75,2.24,1,33.99,3.0,PR,1,8
ORD102135,CUST88085,SELL1350,2017-08-21,2017-08-21 14:00:00,2017-08-25,2017-09-06,2017-09-18,books,credit_card,1,56.47,9.16,2,122.1,4.0,PR,1,12
ORD102136,CUST82220,SELL3763,2016-12-19,2016-12-19 08:00:00,2016-12-20,2016-12-26,2017-01-21,toys,credit_card,3,117.49,6.87,1,124.36,5.0,RJ,1,6
ORD102137,CUST69661,SELL1438,2018-02-02,2018-02-02 14:00:00,2018-02-05,2018-03-03,2018-02-20,health,credit_card,6,12.44,1.1,1,13.54,5.0,SC,0,26
ORD102138,CUST21578,SELL2774,2016-12-12,2016-12-13 00:00:00,2016-12-16,2017-01-02,2017-01-21,furniture,voucher,4,13.87,4.14,1,18.01,4.0,SP,1,17
ORD102139,CUST27429,SELL2617,2016-12-12,2016-12-12 02:00:00,2016-12-14,2016-12-17,2017-01-10,sports,credit_card,1,53.14,4.31,1,57.45,3.0,SP,1,3
ORD102140,CUST47207,SELL4261,2017-09-28,2017-09-28 19:00:00,2017-10-02,2017-10-31,2017-10-25,health,credit_card,3,115.82,15.55,1,131.37,5.0,RJ,0,29
ORD102141,CUST12375,SELL4931,2017-02-05,2017-02-05 01:00:00,2017-02-06,2017-02-10,2017-03-14,home_appliances,credit_card,1,126.26,13.23,2,265.75,1.0,ES,1,4
ORD102142,CUST24625,SELL1103,2017-11-09,2017-11-09 18:00:00,2017-11-10,2017-11-28,2017-11-21,home_appliances,credit_card,12,19.01,1.55,2,39.57,4.0,SC,0,18
ORD102143,CUST86553,SELL2300,2017-11-18,2017-11-18 11:00:00,2017-11-20,2017-12-02,2017-12-24,books,boleto,1,206.25,30.68,1,236.93,5.0,PR,1,12
ORD102144,CUST73532,SELL2625,2017-10-22,2017-10-22 07:00:00,2017-10-24,2017-11-10,2017-11-10,home_appliances,credit_card,1,33.23,3.31,1,36.54,5.0,AM,1,17
ORD102145,CUST79855,SELL3080,2017-04-30,2017-04-30 14:00:00,2017-05-05,2017-05-16,2017-05-17,toys,debit_card,1,90.96,6.9,1,97.86,2.0,RJ,1,11
ORD102146,CUST12445,SELL2264,2018-02-05,2018-02-05 11:00:00,2018-02-09,2018-02-23,2018-03-03,beauty,credit_card,1,44.38,2.48,1,46.86,5.0,SP,1,14
ORD102147,CUST76767,SELL3801,2016-10-20,2016-10-20 02:00:00,2016-10-24,2016-11-21,2016-11-21,clothing,boleto,1,393.22,88.06,1,481.28,4.0,MG,1,28
ORD102148,CUST80463,SELL1326,2018-04-28,2018-04-28 06:00:00,2018-05-03,2018-05-16,2018-05-30,home_appliances,credit_card,1,379.41,76.92,1,456.33,1.0,BA,1,13
ORD102149,CUST34486,SELL4943,2017-09-13,2017-09-13 02:00:00,2017-09-14,2017-10-12,2017-10-24,home_appliances,credit_card,1,30.1,2.77,1,32.87,3.0,SP,1,28
ORD102150,CUST72532,SELL2498,2017-11-08,2017-11-08 12:00:00,2017-11-09,2017-11-15,2017-12-19,books,credit_card,3,39.93,6.18,1,46.11,4.0,SP,1,6
ORD102151,CUST46875,SELL1367,2017-01-26,2017-01-26 09:00:00,2017-01-31,2017-02-20,2017-03-09,food,credit_card,1,16.02,2.84,2,34.88,5.0,SP,1,20
ORD102152,CUST14451,SELL4450,2018-01-08,2018-01-08 15:00:00,2018-01-11,2018-01-24,2018-01-27,home_appliances,boleto,3,143.66,19.3,1,162.96,5.0,DF,1,13
ORD102153,CUST55745,SELL4195,2017-02-21,2017-02-21 11:00:00,2017-02-23,2017-03-24,2017-03-25,toys,credit_card,6,164.78,22.21,1,186.99,5.0,PR,1,29
ORD102154,CUST17985,SELL1090,2017-11-18,2017-11-18 09:00:00,2017-11-22,2017-12-06,2017-12-03,home_appliances,credit_card,1,188.41,37.72,1,226.13,4.0,CE,0,14
ORD102155,CUST49015,SELL4249,2018-07-09,2018-07-09 16:00:00,2018-07-10,2018-07-24,2018-07-31,health,credit_card,1,49.68,4.34,1,54.02,4.0,RJ,1,14
ORD102156,CUST46323,SELL1392,2017-03-30,2017-03-30 10:00:00,2017-04-04,2017-04-21,2017-05-05,sports,boleto,3,20.51,3.24,1,23.75,4.0,RJ,1,17
ORD102157,CUST39065,SELL4035,2018-05-10,2018-05-10 08:00:00,2018-05-15,2018-06-05,2018-06-21,home_appliances,credit_card,2,221.11,46.32,1,267.43,4.0,RS,1,21
ORD102158,CUST84616,SELL1507,2017-10-27,2017-10-27 06:00:00,2017-11-01,2017-11-20,2017-12-04,sports,credit_card,1,30.89,7.19,1,38.08,4.0,SP,1,19
ORD102159,CUST53664,SELL2484,2018-02-26,2018-02-26 22:00:00,2018-02-28,2018-03-18,2018-04-03,electronics,credit_card,1,50.3,7.51,1,57.81,5.0,CE,1,18
ORD102160,CUST30098,SELL3993,2017-09-25,2017-09-25 20:00:00,2017-09-26,2017-09-30,2017-10-14,electronics,credit_card,1,21.35,1.9,1,23.25,5.0,PR,1,4
ORD102161,CUST24847,SELL1811,2017-10-30,2017-10-31 00:00:00,2017-11-04,2017-11-20,2017-12-12,electronics,credit_card,4,181.62,49.89,1,231.51,5.0,CE,1,16
ORD102162,CUST72361,SELL2697,2017-01-25,2017-01-25 11:00:00,2017-01-28,2017-02-19,2017-02-17,toys,credit_card,1,14.94,1.85,1,16.79,4.0,SP,0,22
ORD102163,CUST23345,SELL2294,2017-09-25,2017-09-25 17:00:00,2017-09-27,2017-10-18,2017-10-27,books,boleto,1,94.01,23.91,1,117.92,1.0,SP,1,21
ORD102164,CUST44139,SELL4196,2016-10-17,2016-10-17 21:00:00,2016-10-18,2016-10-23,2016-11-23,electronics,credit_card,1,63.64,11.91,1,75.55,2.0,SP,1,5
ORD102165,CUST73542,SELL1070,2018-06-08,2018-06-08 11:00:00,2018-06-09,2018-06-27,2018-06-19,electronics,boleto,2,23.79,1.9,1,25.69,5.0,MS,0,18
ORD102166,CUST44874,SELL1483,2017-04-25,2017-04-25 18:00:00,2017-04-27,2017-05-10,2017-05-28,sports,credit_card,2,228.25,42.54,2,499.04,5.0,SP,1,13
ORD102167,CUST60808,SELL4609,2017-12-28,2017-12-28 20:00:00,2018-01-01,2018-01-15,2018-01-31,books,credit_card,1,125.31,12.36,1,137.67,5.0,RJ,1,14
ORD102168,CUST87761,SELL1259,2017-02-28,2017-02-28 21:00:00,2017-03-02,2017-03-10,2017-03-13,electronics,boleto,1,13.41,1.24,1,14.65,4.0,PR,1,8
ORD102169,CUST54993,SELL1226,2018-03-07,2018-03-08 00:00:00,2018-03-09,2018-03-23,2018-03-22,home_appliances,credit_card,2,48.48,8.39,1,56.87,4.0,MT,0,14
ORD102170,CUST96985,SELL3552,2017-03-20,2017-03-20 17:00:00,2017-03-25,2017-04-13,2017-05-04,furniture,credit_card,1,31.09,9.09,3,102.36,2.0,AM,1,19
ORD102171,CUST99557,SELL2993,2017-10-17,2017-10-17 21:00:00,2017-10-22,2017-11-07,2017-11-16,sports,credit_card,2,70.19,4.11,3,214.68,5.0,RJ,1,16
ORD102172,CUST46707,SELL4007,2018-06-21,2018-06-21 21:00:00,2018-06-22,2018-07-14,2018-07-29,beauty,boleto,3,60.17,16.84,1,77.01,5.0,MG,1,22
ORD102173,CUST53411,SELL4661,2017-08-30,2017-08-30 07:00:00,2017-09-04,2017-09-23,2017-10-03,clothing,credit_card,1,42.2,6.33,2,90.73,5.0,RJ,1,19
ORD102174,CUST28318,SELL2624,2018-06-08,2018-06-08 20:00:00,2018-06-11,2018-06-30,2018-07-20,electronics,credit_card,8,72.92,19.72,5,384.32,5.0,SP,1,19
ORD102175,CUST22302,SELL1705,2016-10-07,2016-10-07 20:00:00,2016-10-08,2016-10-30,2016-10-22,beauty,credit_card,4,54.75,4.04,1,58.79,5.0,SP,0,22
ORD102176,CUST71165,SELL2584,2016-10-05,2016-10-05 08:00:00,2016-10-07,2016-10-20,2016-11-13,sports,credit_card,1,265.67,59.48,1,325.15,5.0,CE,1,13
ORD102177,CUST64254,SELL1968,2017-02-21,2017-02-22 00:00:00,2017-02-23,2017-02-27,2017-03-22,books,voucher,1,37.97,6.8,1,44.77,3.0,SP,1,4
ORD102178,CUST82968,SELL3440,2016-11-25,2016-11-25 09:00:00,2016-11-27,2016-12-11,2016-12-22,toys,boleto,3,67.73,17.7,1,85.43,2.0,ES,1,14
ORD102179,CUST40246,SELL4660,2018-01-09,2018-01-09 23:00:00,2018-01-13,2018-02-11,2018-02-13,beauty,credit_card,3,124.85,21.15,1,146.0,3.0,SP,1,29
ORD102180,CUST28682,SELL3641,2017-08-20,2017-08-20 16:00:00,2017-08-22,2017-09-09,2017-09-16,food,credit_card,1,64.44,14.21,1,78.65,5.0,GO,1,18
ORD102181,CUST50006,SELL2385,2017-07-10,2017-07-10 19:00:00,2017-07-11,2017-07-29,2017-08-15,clothing,boleto,2,60.7,4.51,1,65.21,5.0,DF,1,18
ORD102182,CUST92541,SELL1794,2016-11-23,2016-11-23 16:00:00,2016-11-24,2016-12-02,2016-12-30,electronics,credit_card,1,104.8,31.2,1,136.0,5.0,MS,1,8
ORD102183,CUST36628,SELL1751,2018-01-18,2018-01-18 08:00:00,2018-01-21,2018-01-25,2018-03-01,health,voucher,1,41.08,11.8,2,93.96,1.0,SP,1,4
ORD102184,CUST17075,SELL4132,2018-06-13,2018-06-13 09:00:00,2018-06-16,2018-06-28,2018-07-15,furniture,credit_card,1,23.3,6.94,2,53.54,5.0,RS,1,12
ORD102185,CUST86524,SELL4906,2018-02-12,2018-02-12 07:00:00,2018-02-14,2018-03-07,2018-02-25,electronics,credit_card,4,131.88,36.05,3,431.69,5.0,RJ,0,21
ORD102186,CUST70078,SELL4135,2017-11-05,2017-11-05 11:00:00,2017-11-10,2017-11-13,2017-12-05,computers,credit_card,2,64.57,5.5,1,70.07,1.0,GO,1,3
